date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:42	35485/35485	---MCZ	200	added ('OK')	text/html	etag:W/%22ef57ab7ff68812ad8c38b5932b53cab0%22	https://www.stockwebull.com/stockwebull.com/options.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/options.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:42	35700/35700	---MCZ	200	added ('OK')	text/html	etag:W/%224a497d220666db81d922b18d1b500c7e%22	https://www.stockwebull.com/stockwebull.com/stocks.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/stocks.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:43	63081/63081	---MCZ	200	added ('OK')	text/html	etag:W/%2272ebd45deca63e17f0a1178b79a5a9fe%22	https://www.stockwebull.com/stockwebull.com/forex.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/forex.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:43	38545/38545	---MCZ	200	added ('OK')	text/html	etag:W/%2260a1aae3c425ab2ced4e0b8e1f7fb4d9%22	https://www.stockwebull.com/stockwebull.com/crypto.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/crypto.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:43	40659/40659	---MCZ	200	added ('OK')	text/html	etag:W/%22c0afe7f467bf987bfd2403bb0887a9b3%22	https://www.stockwebull.com/stockwebull.com/nfp.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/nfp.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:44	44660/44660	---MCZ	200	added ('OK')	text/html	etag:W/%2225191e5b95a990d8758c9228ff42c259%22	https://www.stockwebull.com/stockwebull.com/realestate.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/realestate.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:44	43993/43993	---MCZ	200	added ('OK')	text/html	etag:W/%22e19704fe7cfb6752c8124bca899fb7d2%22	https://www.stockwebull.com/stockwebull.com/infrastructure.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/infrastructure.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:45	42918/42918	---MCZ	200	added ('OK')	text/html	etag:W/%228a0a5f0cead23efb38044af0ae049fac%22	https://www.stockwebull.com/stockwebull.com/expert-traders.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/expert-traders.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:45	41918/41918	---MCZ	200	added ('OK')	text/html	etag:W/%22ef16f6ea8c477025463dc728037c6e0f%22	https://www.stockwebull.com/stockwebull.com/financial.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/financial.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:45	38476/38476	---MCZ	200	added ('OK')	text/html	etag:W/%22e4e70ff1a5e9a7ec59466f37d57c6ddb%22	https://www.stockwebull.com/stockwebull.com/wealth.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/wealth.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:46	38474/38474	---MCZ	200	added ('OK')	text/html	etag:W/%2228cfd151ee90fbd69e68bd309d259b66%22	https://www.stockwebull.com/stockwebull.com/retirement.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/retirement.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:46	41503/41503	---MCZ	200	added ('OK')	text/html	etag:W/%22d752c14151d2fe5aa8d4410d19e45725%22	https://www.stockwebull.com/stockwebull.com/page/about.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/page/about.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:47	58502/58502	---MCZ	200	added ('OK')	text/html	etag:W/%22e4824d27f514b0410745ba5c9b1125be%22	https://www.stockwebull.com/stockwebull.com/responsibility.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/responsibility.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:47	32605/32605	---MCZ	200	added ('OK')	text/html	etag:W/%22f2fd98a5a1d5f0fd9383d2a1a1b7b822%22	https://www.stockwebull.com/stockwebull.com/career.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/career.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:47	30552/30552	---MCZ	200	added ('OK')	text/html	etag:W/%227695bd474ea464c25b621abb291c6490%22	https://www.stockwebull.com/stockwebull.com/blog.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/blog.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:48	280/280	---M--	200	added ('OK')	text/html	etag:%22e83d0bf91d8b2d8f49a686324291062f%22	https://www.stockwebull.com/stockwebull.com/contact.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/contact.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:49	910/910	---M--	200	added ('OK')	image/png	etag:%22efa6bb2bfe459bc6f4bdafa3db0383f6%22	https://www.stockwebull.com/www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:49	79294/79294	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285acee2da356a97454081d9e737108fb%22	https://www.stockwebull.com/translate.google.com/translate_a/element7876.js?cb=googleTranslateElementInit2	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/translate.google.com/translate_a/element78767876.js	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:50	44241/44241	---MCZ	200	added ('OK')	text/html	etag:W/%22782739a6551ea65b27fd7bdc5ad05a00%22	./login.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/login.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:50	36333/36333	---M--	200	added ('OK')	image/png	etag:%22769f9ca1c7a844c80d40ffd597feb727%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-1.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-1.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:53	129833/129833	---M--	200	added ('OK')	image/png	etag:%220d975a0c9e54c23080cf49caa9c0a468%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-2.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-2.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:53	123396/123396	---MCZ	200	added ('OK')	text/html	etag:W/%2277b9ac77e2b86b3f9405a9d17ad2080c%22	./register.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/register.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:56	11506/11506	---MCZ	200	added ('OK')	application/javascript	etag:W/%2204bba1d63243390c54fc34553728f992%22	https://www.stockwebull.com/s3.tradingview.com/external-embedding/embed-widget-tickers.js	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/s3.tradingview.com/external-embedding/embed-widget-tickers.js	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:57	6448/6448	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22920f6651a5acb4d1f624f648a848d6d4%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-successfulTrader.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-successfulTrader.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:58	2575/2575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc0ccdd67ed00c871e240c82d546e01a%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-investPortfolio.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-investPortfolio.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:58	891954/891954	---M--	200	added ('OK')	image/png	etag:%22240c463d5d27cf43c9aed330a57b43b3%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-3.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/png/header-bg-3.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:58	2652/2652	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2290d4cc962c5c579518787d2b2f961185%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-customerService.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-customerService.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:58	2802/2802	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229f6b8344a6ffaad9d5fcf654a2f03efd%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-globalRegulated.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/svgs/icon-globalRegulated.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:40:59	22880/22880	---M--	200	added ('OK')	image/png	etag:%221cd6bc81925e849226f1e979108753ac%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble2.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble2.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:01	51062/51062	---M--	200	added ('OK')	image/png	etag:%22d58902b1f307ed25ff7d62bf47a71e30%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble1.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble1.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:01	62157/62157	---M--	200	added ('OK')	image/png	etag:%220c81ab991628faaae4286fbe945f2879%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble1.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble1.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:01	165681/165681	---M--	200	added ('OK')	application/pdf	etag:%228e0de4dea9050414b2ed5fba78463cc2%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/13519515_COPYEXTRADE_2023-01-20___.pdf	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/13519515_COPYEXTRADE_2023-01-20___.pdf	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:02	12366/12366	---M--	200	added ('OK')	image/png	etag:%224f20bac3d5f6a6920c177484d8259f1d%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard1.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard1.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:02	18756/18756	---M--	200	added ('OK')	image/png	etag:%22868c1932a4219b5c55d879d5eaeae7da%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble5.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble5.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:03	45211/45211	---M--	200	added ('OK')	image/png	etag:%2273791b5b413c07a444281c9321ac5a21%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble2.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble2.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:03	32132/32132	---M--	200	added ('OK')	image/png	etag:%227ad72a4a42100cfb32efd5743e022638%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble6.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-sideBubble6.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:03	12583/12583	---M--	200	added ('OK')	image/png	etag:%22db4834525f7206bd5cb7b5f9fb19108f%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard2.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard2.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:04	45024/45024	---M--	200	added ('OK')	image/png	etag:%22c919981db366eebd950f85719acb817f%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble3.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-socialTrading-mainBubble3.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:04	12996/12996	---M--	200	added ('OK')	image/png	etag:%2268c7517e161074195febf5034fc25d31%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard3.png	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/ui/img-statCard3.png	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:04	4431/4431	---MCZ	200	added ('OK')	text/html	etag:W/%227a2f6b033658fcb071725f33e84809a5%22	https://www.stockwebull.com/stockwebull.com/document.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/document.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:04	4880/4880	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2296f2f17301c8b4ee3b041969b3f7d009%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/icon-social.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/icon-social.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:05	2934/2934	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ea74f4cb36f3653a59d22c49a60c6ccc%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/icon-chat.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/icon-chat.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:05	82013/82013	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22481a01b1e94b88f711fc897c8522e9be%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/money.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/money.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:05	103646/103646	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294669909cd19a3ba791aa6fb23e9e9b6%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/graf.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/graf.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:06	29500/29500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2270a03cd7764bf11fd6b29559faad4711%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/cheese.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/cheese.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:06	34672/34672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3fd35d74a4461fff720960ef9ccb406%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/users.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/users.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:06	4362/4362	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225da00ec055556c5591c2216e74474359%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/1.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/1.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:06	2105/2105	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2209113f4e46a7534c3fec7314cc26d154%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/2.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/2.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:07	4404/4404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217d0db5072c707b3ab45d7e0fbc6e70e%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/3.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/3.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:07	5849/5849	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228781a3ff1be14a9194e3d9557b846964%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/4.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/4.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:09	3069/3069	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22705a96e3ec0ba672811342052f047714%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/5.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/5.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:10	5556/5556	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221315a358fe3db1296fc0e430eafc9a98%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/6.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/6.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:10	2542/2542	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c218fba5f1b50830143b55cdca62b42%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/7.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/7.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:12	1631/1631	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2280a7033593f5e5cab603f95e41028e4a%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/8.svg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/svg/8.svg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:13	11683/11683	---M--	200	added ('OK')	text/javascript	etag:%22d7ec9f52b98c6a1392dc58ee2c2f937f%22	https://s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	C:/My%20Web%20Sites/stockwebull/s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:14	9527/9527	---MCZ	200	added ('OK')	text/css	etag:W/%22b0addff39e4fda6712039fb3369f45ac%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/css/custom.css	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/css/custom.css	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:15	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%22c0be8e53226ac34833fd9b5dbc01ebc5%22	https://www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/css/animate.min.css	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/templates/basic/newfront/css/animate.min.css	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:17	64353/64353	---M--	200	added ('OK')	image/jpeg	etag:%22b468fe0b13249c333f49d4fb85ed5fd3%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633554355c4c31664439349.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633554355c4c31664439349.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:18	44833/44833	---M--	200	added ('OK')	image/jpeg	etag:%22432fff9c6fda13efd5ac61743c40f3a2%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633222e7546d71664230119.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633222e7546d71664230119.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:18	49340/49340	---M--	200	added ('OK')	image/jpeg	etag:%22aa853cb75dce38f3662e0f626e700f73%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633710898f5891664553097.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/633710898f5891664553097.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:18	51171/51171	---M--	200	added ('OK')	image/jpeg	etag:%22343d09afb725455ca5d4991a75a771a5%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/6332203ae66ae1664229434.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/6332203ae66ae1664229434.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:19	35481/35481	---M--	200	added ('OK')	image/jpeg	etag:%227083db96da3c2cfc4047ae487a79f971%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321dfd4ca661664228861.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321dfd4ca661664228861.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:20	54940/54940	---M--	200	added ('OK')	image/jpeg	etag:%2201fe6e8f18ada06a0e466f2ea202d158%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321ce8172f41664228584.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321ce8172f41664228584.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:20	39620/39620	---M--	200	added ('OK')	image/jpeg	etag:%22ed7477f4edbe016084f3c2ffbf09b877%22	https://www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321a2901c5c1664227881.jpg	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/assets/images/frontend/testimonial/63321a2901c5c1664227881.jpg	(from https://www.stockwebull.com/stockwebull.com/index.html)
21:41:20	40463/40463	---MCZ	200	added ('OK')	text/html	etag:W/%222c5d25a020092126c92825636a48e7cb%22	https://www.stockwebull.com/stockwebull.com/page/privacy.html	C:/My%20Web%20Sites/stockwebull/www.stockwebull.com/stockwebull.com/page/privacy.html	(from https://www.stockwebull.com/stockwebull.com/index.html)
